,station,mean_temp,mean_wind_speed
0,20,20.2,3.6
0,20,20.2,3.6
0,21,18.0,2.8
0,21,18.0,2.8
0,22,20.5,3.4
0,22,20.5,3.4
0,22,20.5,3.4
0,23,20.0,3.8
0,23,20.0,3.8
0,24,19.4,3.3
0,24,19.4,3.3
0,25,18.4,2.5
0,25,18.4,2.5
0,26,21.1,2.4
0,27,19.1,2.1
0,28,19.1,3.5
0,29,18.8,2.4
0,30,20.6,3.9
0,31,20.3,3.1
0,31,20.3,3.1
0,31,20.3,3.1
0,32,18.2,3.2
0,33,19.9,3.4
0,33,19.9,3.4
0,33,19.9,3.4
0,34,17.8,2.5
0,34,17.8,2.5
0,35,18.6,3.4
0,36,20.4,3.1
0,37,18.3,3.0
0,37,18.3,3.0
0,37,18.3,3.0
0,38,18.0,2.8
0,39,16.6,3.0
0,39,16.6,3.0
0,39,16.6,3.0
0,40,19.1,2.7
0,41,19.1,2.0
0,42,19.1,2.0
0,42,19.1,2.0
0,43,14.8,2.9
0,44,18.4,3.1
0,45,17.9,2.8
0,46,18.2,2.8
0,46,18.2,2.8
0,47,19.5,3.9
0,0,16.0,4.2
0,0,16.0,4.2
0,1,16.0,4.2
0,2,16.9,3.0
0,2,16.9,3.0
0,3,16.1,4.1
0,3,16.1,4.1
0,4,19.7,4.3
0,5,16.0,4.6
0,5,16.0,4.6
0,6,17.0,4.0
0,6,17.0,4.0
0,6,17.0,4.0
0,7,16.1,5.0
0,8,16.0,3.1
0,9,18.3,2.7
0,10,15.8,4.5
0,11,18.0,3.3
0,12,15.4,3.2
0,12,15.4,3.2
0,13,15.7,3.1
0,13,15.7,3.1
0,13,15.7,3.1
0,14,18.8,3.2
0,15,17.8,4.1
0,16,16.8,3.9
0,17,19.9,3.4
0,17,19.9,3.4
0,17,19.9,3.4
0,17,19.9,3.4
0,18,18.6,3.4
0,19,19.9,3.4
0,20,17.9,4.0
0,20,17.9,4.0
0,21,16.2,2.9
0,21,16.2,2.9
0,22,17.4,3.4
0,22,17.4,3.4
0,22,17.4,3.4
0,23,18.0,4.1
0,23,18.0,4.1
0,24,17.7,4.1
0,24,17.7,4.1
0,25,17.2,3.8
0,25,17.2,3.8
0,26,18.4,2.6
0,27,16.8,2.9
0,28,16.3,5.0
0,29,17.3,3.5
0,30,17.9,4.5
0,31,17.8,3.3
0,31,17.8,3.3
0,31,17.8,3.3
0,32,15.6,3.9
0,33,18.5,3.3
0,33,18.5,3.3
0,33,18.5,3.3
0,34,16.6,2.7
0,34,16.6,2.7
0,35,17.4,3.4
0,36,17.7,3.7
0,37,15.5,3.2
0,37,15.5,3.2
0,37,15.5,3.2
0,38,16.1,3.0
0,39,15.1,3.7
0,39,15.1,3.7
0,39,15.1,3.7
0,40,17.4,3.3
0,41,16.8,2.9
0,42,16.8,2.8
0,42,16.8,2.8
0,43,14.2,3.9
0,44,15.9,3.9
0,45,15.9,3.1
0,46,16.4,3.2
0,46,16.4,3.2
0,47,18.1,3.9
0,0,13.3,5.0
0,0,13.3,5.0
0,1,13.3,5.0
0,2,13.8,3.1
0,2,13.8,3.1
0,3,14.4,4.6
0,3,14.4,4.6
0,4,17.1,4.1
0,5,14.8,5.4
0,5,14.8,5.4
0,6,14.7,4.4
0,6,14.7,4.4
0,6,14.7,4.4
0,7,13.4,6.3
0,8,12.9,3.3
0,9,16.3,3.1
0,10,12.9,5.5
0,11,15.6,3.4
0,12,12.9,3.6
0,12,12.9,3.6
0,13,13.0,3.4
0,13,13.0,3.4
0,13,13.0,3.4
0,14,16.3,3.3
0,15,15.7,5.2
0,16,14.6,4.3
0,17,17.2,3.5
0,17,17.2,3.5
0,17,17.2,3.5
0,17,17.2,3.5
0,18,16.2,3.3
0,19,17.2,3.5
0,20,16.3,4.5
0,20,16.3,4.5
0,21,13.0,2.7
0,21,13.0,2.7
0,22,15.9,3.5
0,22,15.9,3.5
0,22,15.9,3.5
0,23,16.5,3.5
0,23,16.5,3.5
0,24,15.9,4.7
0,24,15.9,4.7
0,25,14.5,3.9
0,25,14.5,3.9
0,26,15.7,2.8
0,27,14.5,2.8
0,28,14.9,5.7
0,29,14.9,3.4
0,30,16.7,3.8
0,31,15.8,3.3
0,31,15.8,3.3
0,31,15.8,3.3
0,32,14.5,5.0
0,33,16.1,3.4
0,33,16.1,3.4
0,33,16.1,3.4
0,34,13.3,2.6
0,34,13.3,2.6
0,35,15.5,3.5
0,36,15.7,3.7
0,37,13.9,3.9
0,37,13.9,3.9
0,37,13.9,3.9
0,38,13.0,3.0
0,39,13.4,4.7
0,39,13.4,4.7
0,39,13.4,4.7
0,40,15.8,4.0
0,41,14.4,2.7
0,42,14.4,2.6
0,42,14.4,2.6
0,43,12.8,5.5
0,44,14.4,4.5
0,45,12.9,3.3
0,46,13.4,3.3
0,46,13.4,3.3
0,47,16.5,3.5
0,0,12.8,4.7
0,0,12.8,4.7
0,1,12.8,4.7
0,2,13.6,2.4
0,2,13.6,2.4
0,3,14.1,2.4
0,3,14.1,2.4
0,4,15.3,3.1
0,5,14.2,3.2
0,5,14.2,3.2
0,6,14.2,2.3
0,6,14.2,2.3
0,6,14.2,2.3
0,7,13.5,7.2
0,8,12.8,2.9
0,9,14.6,3.0
0,10,12.7,5.8
0,11,14.0,2.2
0,12,12.5,2.4
0,12,12.5,2.4
0,13,12.9,2.5
0,13,12.9,2.5
0,13,12.9,2.5
0,14,14.4,2.3
0,15,15.1,3.4
0,16,14.2,2.0
0,17,15.2,2.3
0,17,15.2,2.3
0,17,15.2,2.3
0,17,15.2,2.3
0,18,14.4,2.2
0,19,15.2,2.3
0,20,15.0,2.7
0,20,15.0,2.7
0,21,13.0,2.3
0,21,13.0,2.3
0,22,14.5,2.4
0,22,14.5,2.4
0,22,14.5,2.4
0,23,14.9,2.4
0,23,14.9,2.4
0,24,14.8,2.7
0,24,14.8,2.7
0,25,13.8,2.0
0,25,13.8,2.0
0,26,14.0,2.3
0,27,14.2,1.1
0,28,14.6,3.2
0,29,13.8,1.7
0,30,15.1,2.7
0,31,14.2,2.2
0,31,14.2,2.2
0,31,14.2,2.2
0,32,14.2,3.4
0,33,14.3,2.4
0,33,14.3,2.4
0,33,14.3,2.4
0,34,13.2,1.9
0,34,13.2,1.9
0,35,14.8,2.2
0,36,14.4,2.4
0,37,13.7,2.6
0,37,13.7,2.6
0,37,13.7,2.6
0,38,12.9,2.2
0,39,13.1,3.4
0,39,13.1,3.4
0,39,13.1,3.4
0,40,14.4,1.9
0,41,14.2,1.1
0,42,14.2,1.1
0,42,14.2,1.1
0,43,12.5,4.4
0,44,13.8,2.6
0,45,12.8,2.7
0,46,13.3,1.8
0,46,13.3,1.8
0,47,15.0,2.5
0,0,14.1,1.7
0,0,14.1,1.7
0,1,14.1,1.7
0,2,14.6,1.9
0,2,14.6,1.9
0,3,16.3,3.2
0,3,16.3,3.2
0,4,16.3,2.1
0,5,16.6,3.6
0,5,16.6,3.6
0,6,15.8,3.4
0,6,15.8,3.4
0,6,15.8,3.4
0,7,14.6,2.8
0,8,14.3,1.8
0,9,15.5,2.8
0,10,14.1,2.4
0,11,15.0,2.0
0,12,14.8,2.2
0,12,14.8,2.2
0,13,15.0,2.2
0,13,15.0,2.2
0,13,15.0,2.2
0,14,15.4,1.5
0,15,16.3,3.3
0,16,15.8,3.3
0,17,16.2,1.7
0,17,16.2,1.7
0,17,16.2,1.7
0,17,16.2,1.7
0,18,15.2,1.7
0,19,16.2,1.7
0,20,15.9,2.8
0,20,15.9,2.8
0,21,14.4,1.8
0,21,14.4,1.8
0,22,15.0,2.4
0,22,15.0,2.4
0,22,15.0,2.4
0,23,15.5,3.7
0,23,15.5,3.7
0,24,16.0,3.0
0,24,16.0,3.0
0,25,15.0,2.5
0,25,15.0,2.5
0,26,14.9,1.4
0,27,15.9,2.5
0,28,16.6,3.4
0,29,15.1,2.1
0,30,16.1,3.8
0,31,14.9,1.9
0,31,14.9,1.9
0,31,14.9,1.9
0,32,17.0,4.1
0,33,15.3,1.7
0,33,15.3,1.7
0,33,15.3,1.7
0,34,14.5,1.9
0,34,14.5,1.9
0,35,16.8,3.7
0,36,15.4,2.2
0,37,16.3,3.1
0,37,16.3,3.1
0,37,16.3,3.1
0,38,14.7,2.0
0,39,15.1,2.6
0,39,15.1,2.6
0,39,15.1,2.6
0,40,15.8,2.7
0,41,15.8,2.5
0,42,15.8,2.4
0,42,15.8,2.4
0,43,14.2,2.4
0,44,16.4,3.3
0,45,14.4,1.8
0,46,15.2,2.6
0,46,15.2,2.6
0,47,15.2,3.6
0,0,15.6,3.3
0,0,15.6,3.3
0,1,15.6,3.3
0,2,16.2,2.8
0,2,16.2,2.8
0,3,18.5,4.9
0,3,18.5,4.9
0,4,18.3,3.4
0,5,19.1,5.7
0,5,19.1,5.7
0,6,17.9,4.2
0,6,17.9,4.2
0,6,17.9,4.2
0,7,15.7,3.1
0,8,16.1,3.2
0,9,18.1,2.6
0,10,15.4,2.9
0,11,16.9,3.0
0,12,16.9,4.0
0,12,16.9,4.0
0,13,17.2,3.8
0,13,17.2,3.8
0,13,17.2,3.8
0,14,17.0,2.9
0,15,17.8,3.5
0,16,18.1,4.3
0,17,18.2,3.0
0,17,18.2,3.0
0,17,18.2,3.0
0,17,18.2,3.0
0,18,16.6,3.0
0,19,18.2,3.0
0,20,17.1,3.9
0,20,17.1,3.9
0,21,16.2,2.7
0,21,16.2,2.7
0,22,16.4,3.8
0,22,16.4,3.8
0,22,16.4,3.8
0,23,17.0,4.6
0,23,17.0,4.6
0,24,17.6,4.1
0,24,17.6,4.1
0,25,17.0,3.5
0,25,17.0,3.5
0,26,17.4,2.0
0,27,18.4,3.7
0,28,18.8,5.2
0,29,17.3,3.2
0,30,17.9,5.0
0,31,16.3,3.2
0,31,16.3,3.2
0,31,16.3,3.2
0,32,18.7,6.8
0,33,16.7,3.2
0,33,16.7,3.2
0,33,16.7,3.2
0,34,16.3,2.9
0,34,16.3,2.9
0,35,18.1,5.7
0,36,16.7,3.4
0,37,18.4,5.0
0,37,18.4,5.0
0,37,18.4,5.0
0,38,16.7,3.3
0,39,17.5,4.4
0,39,17.5,4.4
0,39,17.5,4.4
0,40,17.4,3.9
0,41,18.4,3.6
0,42,18.4,3.5
0,42,18.4,3.5
0,43,16.9,4.1
0,44,18.8,5.3
0,45,16.4,3.3
0,46,17.4,3.9
0,46,17.4,3.9
0,47,16.7,4.7
0,0,18.4,4.6
0,0,18.4,4.6
0,1,18.4,4.6
0,2,19.7,3.1
0,2,19.7,3.1
0,3,22.6,4.0
0,3,22.6,4.0
0,4,20.7,4.1
0,5,22.9,4.6
0,5,22.9,4.6
0,6,21.2,3.9
0,6,21.2,3.9
0,6,21.2,3.9
0,7,18.1,5.3
0,8,19.8,3.1
0,9,20.8,3.2
0,10,18.1,4.2
0,11,20.2,4.4
0,12,20.9,3.7
0,12,20.9,3.7
0,13,21.4,3.5
0,13,21.4,3.5
0,13,21.4,3.5
0,14,19.8,4.4
0,15,20.7,4.3
0,16,21.7,3.9
0,17,21.0,3.8
0,17,21.0,3.8
0,17,21.0,3.8
0,17,21.0,3.8
0,18,19.5,4.1
0,19,21.0,3.8
0,20,20.8,4.8
0,20,20.8,4.8
0,21,19.9,3.2
0,21,19.9,3.2
0,22,20.5,4.5
0,22,20.5,4.5
0,22,20.5,4.5
0,23,20.5,4.3
0,23,20.5,4.3
0,24,21.1,4.5
0,24,21.1,4.5
0,25,21.2,3.4
0,25,21.2,3.4
0,26,20.6,3.0
0,27,22.5,2.9
0,28,22.9,4.3
0,29,21.8,3.0
0,30,21.3,4.1
0,31,20.0,4.1
0,31,20.0,4.1
0,31,20.0,4.1
0,32,21.5,5.2
0,33,19.4,4.7
0,33,19.4,4.7
0,33,19.4,4.7
0,34,20.0,2.9
0,34,20.0,2.9
0,35,20.0,5.0
0,36,20.8,4.1
0,37,22.1,4.0
0,37,22.1,4.0
0,37,22.1,4.0
0,38,20.6,3.3
0,39,20.3,4.0
0,39,20.3,4.0
0,39,20.3,4.0
0,40,21.3,3.6
0,41,22.8,2.7
0,42,22.8,2.6
0,42,22.8,2.6
0,43,19.0,3.9
0,44,22.7,4.3
0,45,20.1,3.3
0,46,21.0,3.4
0,46,21.0,3.4
0,47,20.0,4.9
0,0,16.8,4.5
0,0,16.8,4.5
0,1,16.8,4.5
0,2,18.7,3.7
0,2,18.7,3.7
0,3,18.1,5.9
0,3,18.1,5.9
0,4,21.9,4.7
0,5,17.4,7.0
0,5,17.4,7.0
0,6,19.9,5.1
0,6,19.9,5.1
0,6,19.9,5.1
0,7,17.3,5.4
0,8,17.4,4.3
0,9,20.6,4.5
0,10,16.8,4.6
0,11,20.6,4.3
0,12,16.6,4.8
0,12,16.6,4.8
0,13,17.2,4.5
0,13,17.2,4.5
0,13,17.2,4.5
0,14,21.4,4.2
0,15,20.0,5.9
0,16,19.7,5.1
0,17,22.2,4.3
0,17,22.2,4.3
0,17,22.2,4.3
0,17,22.2,4.3
0,18,21.4,4.1
0,19,22.2,4.3
0,20,20.7,4.6
0,20,20.7,4.6
0,21,18.0,3.9
0,21,18.0,3.9
0,22,21.7,4.6
0,22,21.7,4.6
0,22,21.7,4.6
0,23,21.5,4.9
0,23,21.5,4.9
0,24,20.4,5.0
0,24,20.4,5.0
0,25,20.1,4.7
0,25,20.1,4.7
0,26,21.3,3.4
0,27,19.6,4.4
0,28,18.3,6.9
0,29,21.2,4.1
0,30,21.4,5.7
0,31,21.3,4.2
0,31,21.3,4.2
0,31,21.3,4.2
0,32,16.8,6.9
0,33,21.2,4.4
0,33,21.2,4.4
0,33,21.2,4.4
0,34,18.4,3.3
0,34,18.4,3.3
0,35,20.5,4.6
0,36,20.8,4.5
0,37,17.3,5.6
0,37,17.3,5.6
0,37,17.3,5.6
0,38,17.7,4.0
0,39,16.3,6.1
0,39,16.3,6.1
0,39,16.3,6.1
0,40,20.3,4.6
0,41,19.5,4.5
0,42,19.5,4.4
0,42,19.5,4.4
0,43,15.6,6.6
0,44,17.4,6.1
0,45,17.3,4.4
0,46,18.8,4.2
0,46,18.8,4.2
0,47,21.6,4.7
0,0,15.7,5.1
0,0,15.7,5.1
0,1,15.7,5.1
0,2,15.2,5.6
0,2,15.2,5.6
0,3,13.9,7.7
0,3,13.9,7.7
0,4,17.7,6.0
0,5,13.8,8.8
0,5,13.8,8.8
0,6,15.0,6.8
0,6,15.0,6.8
0,6,15.0,6.8
0,7,16.6,5.9
0,8,14.9,5.8
0,9,16.8,5.3
0,10,15.8,4.9
0,11,16.1,5.8
0,12,13.6,6.1
0,12,13.6,6.1
0,13,14.0,6.3
0,13,14.0,6.3
0,13,14.0,6.3
0,14,16.6,5.6
0,15,16.0,8.3
0,16,14.7,7.0
0,17,17.6,5.8
0,17,17.6,5.8
0,17,17.6,5.8
0,17,17.6,5.8
0,18,16.5,5.4
0,19,17.6,5.8
0,20,15.9,6.2
0,20,15.9,6.2
0,21,14.9,5.8
0,21,14.9,5.8
0,22,15.7,5.4
0,22,15.7,5.4
0,22,15.7,5.4
0,23,16.0,6.9
0,23,16.0,6.9
0,24,15.7,7.0
0,24,15.7,7.0
0,25,15.2,5.9
0,25,15.2,5.9
0,26,16.6,5.0
0,27,14.4,5.7
0,28,14.1,9.1
0,29,15.2,4.8
0,30,16.0,7.7
0,31,15.9,5.3
0,31,15.9,5.3
0,31,15.9,5.3
0,32,13.8,8.8
0,33,16.4,5.8
0,33,16.4,5.8
0,33,16.4,5.8
0,34,14.9,4.8
0,34,14.9,4.8
0,35,15.0,5.7
0,36,15.6,6.1
0,37,13.9,7.3
0,37,13.9,7.3
0,37,13.9,7.3
0,38,14.5,5.6
0,39,14.0,7.7
0,39,14.0,7.7
0,39,14.0,7.7
0,40,15.2,6.6
0,41,14.4,5.7
0,42,14.4,5.6
0,42,14.4,5.6
0,43,14.2,7.5
0,44,13.7,7.8
0,45,14.6,6.1
0,46,14.6,5.7
0,46,14.6,5.7
0,47,16.0,6.9
0,0,15.9,4.5
0,0,15.9,4.5
0,1,15.9,4.5
0,2,16.4,3.0
0,2,16.4,3.0
0,3,15.0,4.7
0,3,15.0,4.7
0,4,19.6,3.5
0,5,14.5,5.4
0,5,14.5,5.4
0,6,16.2,3.9
0,6,16.2,3.9
0,6,16.2,3.9
0,7,16.3,4.1
0,8,15.6,3.5
0,9,18.4,3.5
0,10,16.0,3.9
0,11,17.5,2.9
0,12,14.6,3.9
0,12,14.6,3.9
0,13,15.0,3.7
0,13,15.0,3.7
0,13,15.0,3.7
0,14,18.6,3.0
0,15,17.1,4.1
0,16,16.1,4.1
0,17,19.6,3.1
0,17,19.6,3.1
0,17,19.6,3.1
0,17,19.6,3.1
0,18,18.3,2.9
0,19,19.6,3.1
0,20,17.2,3.7
0,20,17.2,3.7
0,21,15.9,3.2
0,21,15.9,3.2
0,22,17.2,3.1
0,22,17.2,3.1
0,22,17.2,3.1
0,23,17.0,3.8
0,23,17.0,3.8
0,24,16.7,3.9
0,24,16.7,3.9
0,25,16.5,3.0
0,25,16.5,3.0
0,26,18.5,2.9
0,27,15.5,3.3
0,28,14.9,5.7
0,29,16.2,2.6
0,30,16.5,4.0
0,31,17.5,2.9
0,31,17.5,2.9
0,31,17.5,2.9
0,32,14.1,5.0
0,33,18.3,3.1
0,33,18.3,3.1
0,33,18.3,3.1
0,34,16.0,2.8
0,34,16.0,2.8
0,35,16.0,3.8
0,36,17.1,3.1
0,37,14.4,4.2
0,37,14.4,4.2
0,37,14.4,4.2
0,38,15.5,3.3
0,39,14.8,4.7
0,39,14.8,4.7
0,39,14.8,4.7
0,40,15.7,3.5
0,41,15.4,3.3
0,42,15.4,3.2
0,42,15.4,3.2
0,43,14.9,4.5
0,44,14.6,4.7
0,45,15.5,3.6
0,46,15.7,3.5
0,46,15.7,3.5
0,47,17.2,3.7
0,0,16.1,7.2
0,0,16.1,7.2
0,1,16.1,7.2
0,2,17.5,3.5
0,2,17.5,3.5
0,3,16.2,3.4
0,3,16.2,3.4
0,4,20.4,4.0
0,5,15.7,3.3
0,5,15.7,3.3
0,6,17.4,3.6
0,6,17.4,3.6
0,6,17.4,3.6
0,7,16.1,8.1
0,8,16.1,4.6
0,9,18.9,2.5
0,10,15.8,6.8
0,11,18.6,3.4
0,12,15.0,4.3
0,12,15.0,4.3
0,13,15.6,3.8
0,13,15.6,3.8
0,13,15.6,3.8
0,14,19.5,3.3
0,15,18.1,4.8
0,16,17.3,3.6
0,17,20.7,3.6
0,17,20.7,3.6
0,17,20.7,3.6
0,17,20.7,3.6
0,18,19.3,3.4
0,19,20.7,3.6
0,20,18.5,3.5
0,20,18.5,3.5
0,21,16.7,3.9
0,21,16.7,3.9
0,22,17.9,3.0
0,22,17.9,3.0
0,22,17.9,3.0
0,23,18.3,3.7
0,23,18.3,3.7
0,24,18.2,3.8
0,24,18.2,3.8
0,25,18.0,3.9
0,25,18.0,3.9
0,26,19.1,3.1
0,27,18.2,2.4
0,28,16.2,3.7
0,29,17.9,3.0
0,30,18.0,3.8
0,31,18.4,3.1
0,31,18.4,3.1
0,31,18.4,3.1
0,32,14.6,3.6
0,33,19.2,3.4
0,33,19.2,3.4
0,33,19.2,3.4
0,34,17.1,3.2
0,34,17.1,3.2
0,35,17.9,2.7
0,36,18.2,3.2
0,37,15.1,3.1
0,37,15.1,3.1
0,37,15.1,3.1
0,38,16.3,3.7
0,39,14.6,5.0
0,39,14.6,5.0
0,39,14.6,5.0
0,40,17.6,3.0
0,41,18.2,2.4
0,42,18.3,2.3
0,42,18.3,2.3
0,43,14.1,6.4
0,44,15.7,3.1
0,45,16.0,4.3
0,46,17.0,3.4
0,46,17.0,3.4
0,47,18.7,3.5
0,0,17.8,6.1
0,0,17.8,6.1
0,1,17.8,6.1
0,2,18.8,4.0
0,2,18.8,4.0
0,3,18.5,6.2
0,3,18.5,6.2
0,4,22.1,5.7
0,5,18.1,7.1
0,5,18.1,7.1
0,6,19.5,5.8
0,6,19.5,5.8
0,6,19.5,5.8
0,7,17.3,7.5
0,8,17.7,4.7
0,9,22.1,3.6
0,10,17.3,6.2
0,11,21.2,4.7
0,12,16.7,5.3
0,12,16.7,5.3
0,13,17.4,5.0
0,13,17.4,5.0
0,13,17.4,5.0
0,14,22.0,4.4
0,15,20.6,6.1
0,16,19.4,5.6
0,17,22.6,4.7
0,17,22.6,4.7
0,17,22.6,4.7
0,17,22.6,4.7
0,18,21.7,4.5
0,19,22.6,4.7
0,20,20.9,5.6
0,20,20.9,5.6
0,21,18.2,4.3
0,21,18.2,4.3
0,22,21.3,4.8
0,22,21.3,4.8
0,22,21.3,4.8
0,23,21.0,5.5
0,23,21.0,5.5
0,24,20.5,5.7
0,24,20.5,5.7
0,25,20.5,5.4
0,25,20.5,5.4
0,26,21.9,3.8
0,27,19.5,4.9
0,28,18.4,7.3
0,29,20.5,4.8
0,30,20.9,5.8
0,31,21.3,4.5
0,31,21.3,4.5
0,31,21.3,4.5
0,32,17.6,6.5
0,33,21.8,4.6
0,33,21.8,4.6
0,33,21.8,4.6
0,34,18.3,3.8
0,34,18.3,3.8
0,35,20.6,4.8
0,36,21.0,5.0
0,37,17.5,5.3
0,37,17.5,5.3
0,37,17.5,5.3
0,38,17.8,4.4
0,39,16.8,5.9
0,39,16.8,5.9
0,39,16.8,5.9
0,40,19.8,4.5
0,41,19.5,4.9
0,42,19.5,4.8
0,42,19.5,4.8
0,43,16.1,6.4
0,44,18.2,6.2
0,45,17.6,4.8
0,46,18.6,4.5
0,46,18.6,4.5
0,47,21.0,5.5
0,0,15.3,9.7
0,0,15.3,9.7
0,1,15.3,9.7
0,2,15.8,6.0
0,2,15.8,6.0
0,3,16.0,7.9
0,3,16.0,7.9
0,4,17.8,7.8
0,5,16.3,9.2
0,5,16.3,9.2
0,6,16.5,8.0
0,6,16.5,8.0
0,6,16.5,8.0
0,7,15.7,10.9
0,8,15.1,6.6
0,9,17.2,8.8
0,10,15.2,9.9
0,11,16.9,6.7
0,12,14.8,7.3
0,12,14.8,7.3
0,13,15.1,6.6
0,13,15.1,6.6
0,13,15.1,6.6
0,14,17.1,6.3
0,15,17.1,8.6
0,16,16.3,7.5
0,17,17.7,6.6
0,17,17.7,6.6
0,17,17.7,6.6
0,17,17.7,6.6
0,18,17.0,6.1
0,19,17.7,6.6
0,20,17.4,8.0
0,20,17.4,8.0
0,21,15.3,5.8
0,21,15.3,5.8
0,22,17.2,6.7
0,22,17.2,6.7
0,22,17.2,6.7
0,23,17.8,8.2
0,23,17.8,8.2
0,24,17.2,8.2
0,24,17.2,8.2
0,25,16.4,7.2
0,25,16.4,7.2
0,26,17.1,6.6
0,27,16.3,6.3
0,28,16.4,9.7
0,29,16.3,6.0
0,30,17.8,8.6
0,31,17.0,6.2
0,31,17.0,6.2
0,31,17.0,6.2
0,32,15.9,8.1
0,33,16.9,6.4
0,33,16.9,6.4
0,33,16.9,6.4
0,34,15.5,5.2
0,34,15.5,5.2
0,35,17.1,6.3
0,36,17.2,7.0
0,37,15.6,6.8
0,37,15.6,6.8
0,37,15.6,6.8
0,38,15.2,5.9
0,39,15.0,8.5
0,39,15.0,8.5
0,39,15.0,8.5
0,40,17.2,7.1
0,41,16.3,6.4
0,42,16.3,6.3
0,42,16.3,6.3
0,43,14.3,9.3
0,44,16.0,7.8
0,45,15.1,6.6
0,46,15.6,6.0
0,46,15.6,6.0
0,47,17.8,8.2
0,0,12.8,9.6
0,0,12.8,9.6
0,1,12.8,9.6
0,2,12.7,6.8
0,2,12.7,6.8
0,3,12.7,7.7
0,3,12.7,7.7
0,4,15.1,8.9
0,5,12.9,8.8
0,5,12.9,8.8
0,6,13.3,8.0
0,6,13.3,8.0
0,6,13.3,8.0
0,7,13.5,11.0
0,8,12.2,8.4
0,9,14.3,7.7
0,10,12.9,10.4
0,11,14.1,8.5
0,12,11.7,7.4
0,12,11.7,7.4
0,13,12.0,7.6
0,13,12.0,7.6
0,13,12.0,7.6
0,14,14.4,8.0
0,15,14.2,12.4
0,16,13.1,7.5
0,17,15.0,7.9
0,17,15.0,7.9
0,17,15.0,7.9
0,17,15.0,7.9
0,18,14.3,7.6
0,19,15.0,7.9
0,20,14.4,9.1
0,20,14.4,9.1
0,21,12.2,7.3
0,21,12.2,7.3
0,22,14.3,7.5
0,22,14.3,7.5
0,22,14.3,7.5
0,23,14.7,8.7
0,23,14.7,8.7
0,24,14.1,9.8
0,24,14.1,9.8
0,25,13.3,7.6
0,25,13.3,7.6
0,26,14.1,7.3
0,27,13.3,5.7
0,28,13.1,9.5
0,29,13.4,6.6
0,30,14.7,9.5
0,31,14.2,7.5
0,31,14.2,7.5
0,31,14.2,7.5
0,32,13.0,8.5
0,33,14.2,8.2
0,33,14.2,8.2
0,33,14.2,8.2
0,34,12.4,5.8
0,34,12.4,5.8
0,35,13.5,5.6
0,36,14.2,8.6
0,37,12.7,7.5
0,37,12.7,7.5
0,37,12.7,7.5
0,38,12.1,7.0
0,39,12.3,9.6
0,39,12.3,9.6
0,39,12.3,9.6
0,40,13.9,8.6
0,41,13.3,5.7
0,42,13.4,5.6
0,42,13.4,5.6
0,43,12.0,11.4
0,44,12.6,7.5
0,45,12.2,8.2
0,46,12.6,6.5
0,46,12.6,6.5
0,47,14.8,8.6
0,0,12.0,8.6
0,0,12.0,8.6
0,1,12.0,8.6
0,2,11.8,5.3
0,2,11.8,5.3
0,3,12.6,6.0
0,3,12.6,6.0
0,4,14.4,7.3
0,5,12.9,7.0
0,5,12.9,7.0
0,6,12.9,6.2
0,6,12.9,6.2
0,6,12.9,6.2
0,7,12.6,10.3
0,8,11.6,6.6
0,9,13.8,7.0
0,10,11.9,9.2
0,11,13.5,7.2
0,12,11.3,5.4
0,12,11.3,5.4
0,13,11.4,5.4
0,13,11.4,5.4
0,13,11.4,5.4
0,14,13.6,6.6
0,15,13.4,10.1
0,16,12.9,5.8
0,17,14.4,6.7
0,17,14.4,6.7
0,17,14.4,6.7
0,17,14.4,6.7
0,18,13.4,6.2
0,19,14.4,6.7
0,20,13.8,7.2
0,20,13.8,7.2
0,21,11.4,5.7
0,21,11.4,5.7
0,22,13.4,5.9
0,22,13.4,5.9
0,22,13.4,5.9
0,23,13.9,6.5
0,23,13.9,6.5
0,24,13.4,7.8
0,24,13.4,7.8
0,25,12.6,6.1
0,25,12.6,6.1
0,26,13.6,6.3
0,27,13.1,4.0
0,28,13.1,7.5
0,29,12.6,5.0
0,30,14.0,7.1
0,31,13.3,6.0
0,31,13.3,6.0
0,31,13.3,6.0
0,32,13.1,7.0
0,33,13.4,6.7
0,33,13.4,6.7
0,33,13.4,6.7
0,34,11.6,4.5
0,34,11.6,4.5
0,35,13.4,4.9
0,36,13.6,6.9
0,37,12.5,5.9
0,37,12.5,5.9
0,37,12.5,5.9
0,38,11.4,5.2
0,39,12.1,7.4
0,39,12.1,7.4
0,39,12.1,7.4
0,40,13.4,6.6
0,41,13.1,4.0
0,42,13.1,3.8
0,42,13.1,3.8
0,43,11.8,8.9
0,44,12.6,5.8
0,45,11.5,6.3
0,46,12.0,5.2
0,46,12.0,5.2
0,47,14.0,6.6
0,0,11.8,8.3
0,0,11.8,8.3
0,1,11.8,8.3
0,2,12.0,5.9
0,2,12.0,5.9
0,3,13.0,6.9
0,3,13.0,6.9
0,4,13.6,7.3
0,5,13.5,8.4
0,5,13.5,8.4
0,6,12.7,6.9
0,6,12.7,6.9
0,6,12.7,6.9
0,7,12.3,11.9
0,8,11.6,6.4
0,9,13.2,5.4
0,10,11.8,10.2
0,11,13.0,6.7
0,12,12.1,6.8
0,12,12.1,6.8
0,13,11.9,6.4
0,13,11.9,6.4
0,13,11.9,6.4
0,14,13.0,6.3
0,15,13.6,10.8
0,16,12.7,6.3
0,17,13.6,6.4
